cmd,rep,wall_time_s,user_time_s,sys_time_s,cpu_pct,max_rss_kb,minor_faults,major_faults,voluntary_ctx,involuntary_ctx,fs_inputs,fs_outputs,exit_code,timestamp,impl,N,M,K,items_per_producer,producer_delay_us,consumer_delay_us,wall_time_ms,items_consumed,throughput_per_sec,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_max_us,rep_idx
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.76,0.53,1.09,43.0,46940,6819,0,80307,4,0,64,0,2026-05-14T10:17:09,java-monitor,1,4,1,10000,0,0,3708.727,40000,10785.37,282.121,127.751,190.209,246.419,1083798.104,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,5.07,0.71,1.5,43.0,47400,7643,0,103920,6,0,64,0,2026-05-14T10:17:14,java-monitor,1,4,2,10000,0,0,5004.362,40000,7993.03,403.846,147.043,572.671,818.715,1150056.276,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,4.18,0.57,1.26,44.0,46988,6875,0,91109,9,0,64,0,2026-05-14T10:17:18,java-monitor,1,4,2,10000,0,0,4114.819,40000,9720.96,318.138,131.376,444.296,622.464,1016259.475,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,4.38,0.58,1.35,44.0,47560,7589,0,88069,13,0,64,0,2026-05-14T10:17:23,java-monitor,1,4,2,10000,0,0,4323.07,40000,9252.68,396.509,134.251,704.215,920.508,746881.925,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,4.04,0.59,1.17,43.0,47708,7458,0,88624,14,0,64,0,2026-05-14T10:17:27,java-monitor,1,4,4,10000,0,0,3987.291,40000,10031.87,329.787,123.543,542.713,786.632,1031112.702,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,6.81,0.79,2.1,42.0,46220,5276,0,152009,10,0,64,0,2026-05-14T10:17:34,java-monitor,1,4,4,10000,0,0,6763.895,40000,5913.75,592.982,169.835,913.841,1231.052,1146308.881,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,4.81,0.64,1.42,43.0,47216,7535,0,104108,11,0,64,0,2026-05-14T10:17:38,java-monitor,1,4,4,10000,0,0,4759.023,40000,8405.09,464.487,146.168,1068.801,1279.011,626376.883,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,4.38,0.63,1.28,43.0,47520,6997,0,89621,10,0,64,0,2026-05-14T10:17:43,java-monitor,1,4,8,10000,0,0,4329.844,40000,9238.21,365.018,135.251,584.921,1922.433,213417.215,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,5.46,0.68,1.65,42.0,48108,7461,0,120895,12,0,64,0,2026-05-14T10:17:48,java-monitor,1,4,8,10000,0,0,5413.466,40000,7388.98,474.641,129.168,1090.802,1964.725,1770965.761,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,6.37,0.74,1.95,42.0,47644,7181,0,143017,14,0,64,0,2026-05-14T10:17:55,java-monitor,1,4,8,10000,0,0,6321.616,40000,6327.5,580.117,440.254,1002.384,1153.885,978341.362,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,7.38,0.95,2.17,42.0,50128,7560,0,161298,7,0,64,0,2026-05-14T10:18:02,java-monitor,1,8,1,10000,0,0,7327.888,80000,10917.2,484.237,126.125,191.835,325.169,4238926.804,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,7.33,0.91,2.19,42.0,50132,7631,0,160883,10,0,64,0,2026-05-14T10:18:09,java-monitor,1,8,1,10000,0,0,7291.377,80000,10971.86,477.878,126.043,187.417,243.96,5022037.136,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,8.36,0.97,2.62,43.0,49908,8109,0,183373,12,0,64,0,2026-05-14T10:18:18,java-monitor,1,8,1,10000,0,0,8289.036,80000,9651.3,643.125,127.709,819.63,1039.34,2933496.433,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,11.17,1.27,3.45,42.0,50080,7826,0,249622,20,0,64,0,2026-05-14T10:18:29,java-monitor,1,8,2,10000,0,0,11095.769,80000,7209.96,821.671,135.834,1105.132,1375.926,5563951.508,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,8.41,1.03,2.57,42.0,49664,7702,0,181538,12,0,64,0,2026-05-14T10:18:37,java-monitor,1,8,2,10000,0,0,8349.583,80000,9581.32,576.483,125.001,610.962,1133.383,4837776.144,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,14.19,1.5,4.32,41.0,50408,7911,0,330613,13,0,64,0,2026-05-14T10:18:52,java-monitor,1,8,2,10000,0,0,14121.821,80000,5664.99,1107.671,147.876,1153.132,1356.634,9915157.884,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,7.59,0.89,2.33,42.0,50304,7972,0,168277,16,0,64,0,2026-05-14T10:18:59,java-monitor,1,8,4,10000,0,0,7532.343,80000,10620.86,653.308,124.335,852.13,1900.263,949657.308,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,9.39,1.1,2.86,42.0,49784,7616,0,206596,701,0,64,0,2026-05-14T10:19:09,java-monitor,1,8,4,10000,0,0,9340.743,80000,8564.63,677.424,137.959,1426.801,2034.305,2503113.893,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,8.73,1.12,2.6,42.0,49924,7652,0,190810,13,0,64,0,2026-05-14T10:19:17,java-monitor,1,8,4,10000,0,0,8663.944,80000,9233.67,692.601,138.626,886.881,3962.985,1895087.45,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,13.43,1.52,4.15,42.0,50616,8823,0,291363,45,0,64,0,2026-05-14T10:19:31,java-monitor,1,8,8,10000,0,0,13358.901,80000,5988.52,1011.149,547.92,2259.057,2811.436,1911788.018,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,11.84,1.25,3.62,41.0,50164,7951,0,283296,33,0,64,0,2026-05-14T10:19:43,java-monitor,1,8,8,10000,0,0,11776.869,80000,6792.98,973.374,665.504,2047.306,2401.433,4526610.641,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,14.08,1.66,4.32,42.0,50348,8684,0,308845,51,0,64,0,2026-05-14T10:19:57,java-monitor,1,8,8,10000,0,0,14007.4,80000,5711.27,1250.815,900.631,2411.309,2923.354,2818922.412,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.35,0.1,0.12,64.0,43024,5677,0,5298,6,0,64,0,2026-05-14T10:19:57,java-monitor,4,1,1,10000,0,0,293.991,10000,34014.67,81.815,48.333,176.126,369.544,8673.771,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.32,0.1,0.1,65.0,43152,5690,0,5298,2,0,64,0,2026-05-14T10:19:57,java-monitor,4,1,1,10000,0,0,279.476,10000,35781.28,80.516,52.792,181.96,267.919,2461.351,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.29,0.1,0.08,63.0,43272,5725,0,5284,3,0,64,0,2026-05-14T10:19:58,java-monitor,4,1,1,10000,0,0,254.691,10000,39263.27,73.734,46.042,156.835,213.043,2985.563,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.27,0.1,0.07,64.0,43152,5737,0,5277,5,0,64,0,2026-05-14T10:19:58,java-monitor,4,1,2,10000,0,0,232.769,10000,42961.04,66.872,42.125,140.459,182.501,1965.764,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.27,0.09,0.08,63.0,43344,5740,0,5275,5,0,64,0,2026-05-14T10:19:58,java-monitor,4,1,2,10000,0,0,232.64,10000,42984.96,67.395,43.834,145.126,179.502,1690.887,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.26,0.08,0.08,62.0,43152,5722,0,5311,7,0,64,0,2026-05-14T10:19:58,java-monitor,4,1,2,10000,0,0,229.389,10000,43593.99,66.503,43.0,143.001,179.876,1682.22,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.35,0.1,0.09,55.0,42340,3872,0,7801,8,0,64,0,2026-05-14T10:19:59,java-monitor,4,1,4,10000,0,0,326.216,10000,30654.58,73.864,41.25,172.584,209.752,2073.015,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.36,0.11,0.09,56.0,43536,5771,0,7752,4,0,64,0,2026-05-14T10:19:59,java-monitor,4,1,4,10000,0,0,327.696,10000,30516.07,74.9,41.75,177.834,212.126,1824.013,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.36,0.11,0.08,56.0,43600,5785,0,7525,6,0,64,0,2026-05-14T10:20:00,java-monitor,4,1,4,10000,0,0,330.26,10000,30279.21,77.734,41.75,182.46,231.21,3225.857,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.56,0.12,0.16,50.0,43792,5886,0,12810,11,0,64,0,2026-05-14T10:20:00,java-monitor,4,1,8,10000,0,0,528.442,10000,18923.55,95.208,41.417,282.877,332.294,2124.141,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.57,0.12,0.17,51.0,43792,5898,0,12803,8,0,64,0,2026-05-14T10:20:01,java-monitor,4,1,8,10000,0,0,532.216,10000,18789.37,95.114,41.625,263.377,302.585,1895.097,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.6,0.14,0.17,52.0,45260,6163,0,12798,8,0,64,0,2026-05-14T10:20:01,java-monitor,4,1,8,10000,0,0,566.836,10000,17641.79,102.1,44.292,306.086,374.253,1845.805,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.59,0.15,0.16,54.0,45572,6547,0,10262,9,0,64,0,2026-05-14T10:20:02,java-monitor,4,2,1,10000,0,0,534.871,20000,37392.17,99.38,47.833,168.001,287.502,69181.539,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.51,0.15,0.13,55.0,45536,6449,0,10255,5,0,64,0,2026-05-14T10:20:02,java-monitor,4,2,1,10000,0,0,472.351,20000,42341.4,86.68,44.292,151.251,185.001,102991.825,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.5,0.13,0.14,54.0,44560,6151,0,10268,5,0,64,0,2026-05-14T10:20:03,java-monitor,4,2,1,10000,0,0,467.362,20000,42793.39,84.452,43.833,148.334,183.168,66122.269,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.72,0.17,0.19,51.0,44752,6218,0,15284,5,0,64,0,2026-05-14T10:20:04,java-monitor,4,2,2,10000,0,0,682.579,20000,29300.65,130.05,79.668,421.878,480.587,75682.254,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.47,0.14,0.13,57.0,45644,7139,0,10279,4,0,64,0,2026-05-14T10:20:04,java-monitor,4,2,2,10000,0,0,434.037,20000,46078.98,75.921,41.375,140.335,182.501,101968.902,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.83,0.17,0.24,50.0,45136,6369,0,17374,7,0,64,0,2026-05-14T10:20:05,java-monitor,4,2,2,10000,0,0,792.947,20000,25222.38,154.268,83.376,467.795,568.42,53385.386,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.77,0.17,0.23,52.0,44608,6121,0,14359,5,0,64,0,2026-05-14T10:20:06,java-monitor,4,2,4,10000,0,0,713.667,20000,28024.27,125.981,61.792,551.004,738.88,84135.649,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.64,0.17,0.18,55.0,45216,7054,0,12898,4,0,64,0,2026-05-14T10:20:06,java-monitor,4,2,4,10000,0,0,607.899,20000,32900.19,91.029,46.667,194.793,283.877,35453.465,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.09,0.22,0.3,47.0,44104,5960,0,23009,7,0,64,0,2026-05-14T10:20:08,java-monitor,4,2,4,10000,0,0,1049.934,20000,19048.82,176.706,83.084,649.921,773.922,42576.142,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.84,0.2,0.22,50.0,45648,6408,0,18906,10,0,64,0,2026-05-14T10:20:08,java-monitor,4,2,8,10000,0,0,807.943,20000,24754.23,123.18,42.0,551.42,616.588,2689.853,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.14,0.22,0.34,49.0,46680,7356,0,23146,15,0,64,0,2026-05-14T10:20:10,java-monitor,4,2,8,10000,0,0,1100.299,20000,18176.87,180.175,83.168,668.796,803.881,2553.477,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.56,0.15,0.16,56.0,46088,7295,0,10499,21,0,64,0,2026-05-14T10:20:10,java-monitor,4,2,8,10000,0,0,522.181,20000,38300.87,98.432,48.167,164.126,223.835,87993.18,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.01,0.22,0.28,50.0,47376,7187,0,20305,3,0,64,0,2026-05-14T10:20:11,java-monitor,4,4,1,10000,0,0,959.9,40000,41671.02,111.098,45.417,156.293,204.668,331519.197,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.04,0.22,0.3,50.0,47272,7047,0,20368,5,0,64,0,2026-05-14T10:20:12,java-monitor,4,4,1,10000,0,0,980.3,40000,40803.83,116.979,46.292,160.334,216.96,579165.124,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.99,0.19,0.3,49.0,46828,6869,0,20361,6,0,64,0,2026-05-14T10:20:13,java-monitor,4,4,1,10000,0,0,954.848,40000,41891.5,111.918,45.001,156.043,204.002,386556.435,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.53,0.32,0.45,50.0,46792,6969,0,28972,6,0,64,0,2026-05-14T10:20:15,java-monitor,4,4,2,10000,0,0,1477.235,40000,27077.62,199.493,60.959,632.587,853.048,429963.296,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.5,0.28,0.44,48.0,46692,6903,0,29355,6,0,64,0,2026-05-14T10:20:16,java-monitor,4,4,2,10000,0,0,1439.607,40000,27785.35,171.718,82.292,530.087,688.089,528719.396,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.8,0.31,0.51,45.0,47232,7588,0,38187,6,0,64,0,2026-05-14T10:20:18,java-monitor,4,4,2,10000,0,0,1744.575,40000,22928.22,232.965,119.793,626.171,810.839,575417.701,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.97,0.21,0.26,48.0,46956,6815,0,20581,12,0,64,0,2026-05-14T10:20:19,java-monitor,4,4,4,10000,0,0,919.749,40000,43490.14,112.621,42.625,147.418,193.001,115559.512,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,2.28,0.33,0.66,44.0,47540,7460,0,50446,12,0,64,0,2026-05-14T10:20:21,java-monitor,4,4,4,10000,0,0,2225.936,40000,17969.97,314.55,142.251,903.298,1101.217,856554.063,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.29,0.47,0.97,43.0,47196,7389,0,62878,13,0,64,0,2026-05-14T10:20:25,java-monitor,4,4,4,10000,0,0,3233.586,40000,12370.17,461.814,173.668,1031.632,1410.552,1091249.629,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.77,0.33,0.49,46.0,48168,7295,0,34025,22,0,64,0,2026-05-14T10:20:26,java-monitor,4,4,8,10000,0,0,1723.519,40000,23208.33,177.939,57.0,623.963,1016.299,49798.2,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.21,0.44,0.98,44.0,47580,7224,0,69056,13,0,64,0,2026-05-14T10:20:30,java-monitor,4,4,8,10000,0,0,3150.884,40000,12694.85,342.223,120.542,1228.676,1793.347,2073260.83,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,2.25,0.32,0.7,45.0,47292,6978,0,48170,15,0,64,0,2026-05-14T10:20:32,java-monitor,4,4,8,10000,0,0,2199.536,40000,18185.65,254.149,65.292,1177.175,1768.722,1245511.951,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,2.0,0.34,0.55,44.0,49708,7681,0,42427,8,0,64,0,2026-05-14T10:20:34,java-monitor,4,8,1,10000,0,0,1955.605,80000,40908.06,164.495,43.542,158.709,702.755,963821.257,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,2.06,0.32,0.63,46.0,49316,7440,0,43232,8,0,64,0,2026-05-14T10:20:36,java-monitor,4,8,1,10000,0,0,2018.192,80000,39639.45,177.631,46.417,179.21,760.756,798513.543,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.8,0.31,0.5,45.0,50192,7507,0,40929,6,0,64,0,2026-05-14T10:20:38,java-monitor,4,8,1,10000,0,0,1756.225,80000,45552.25,150.114,41.458,142.043,207.127,956429.767,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.96,0.52,1.17,42.0,50004,7636,0,89048,8,0,64,0,2026-05-14T10:20:42,java-monitor,4,8,2,10000,0,0,3902.333,80000,20500.55,412.138,117.084,1019.799,1195.592,3182138.099,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.91,0.57,1.16,44.0,49640,7687,0,73289,14,0,64,0,2026-05-14T10:20:46,java-monitor,4,8,2,10000,0,0,3845.916,80000,20801.29,373.386,100.376,954.132,1319.426,2201892.224,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.47,0.51,1.01,43.0,49776,7614,0,75048,10,0,64,0,2026-05-14T10:20:49,java-monitor,4,8,2,10000,0,0,3416.686,80000,23414.5,332.942,95.626,831.757,1109.008,2651702.688,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.1,0.47,0.9,44.0,49848,7667,0,65915,15,0,64,0,2026-05-14T10:20:52,java-monitor,4,8,4,10000,0,0,3049.889,80000,26230.47,297.699,81.917,906.09,1491.137,1753216.782,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,4.64,0.61,1.37,42.0,50592,8459,0,104837,20,0,64,0,2026-05-14T10:20:57,java-monitor,4,8,4,10000,0,0,4576.77,80000,17479.58,491.425,143.417,1265.885,1524.845,3064169.812,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.31,0.51,0.95,44.0,50144,7688,0,71850,12,0,64,0,2026-05-14T10:21:00,java-monitor,4,8,4,10000,0,0,3249.046,80000,24622.62,312.461,95.417,909.715,1638.554,1759597.491,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.91,0.57,1.14,44.0,51584,8579,0,90245,18,0,64,0,2026-05-14T10:21:04,java-monitor,4,8,8,10000,0,0,3858.449,80000,20733.72,332.311,90.209,1184.092,2289.059,1599543.396,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.58,0.55,1.01,43.0,50944,8425,0,76627,22,0,64,0,2026-05-14T10:21:08,java-monitor,4,8,8,10000,0,0,3528.146,80000,22674.8,331.029,82.25,1229.926,2328.642,1113544.539,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 4 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,4.17,0.58,1.24,43.0,50584,8413,0,95309,25,0,64,0,2026-05-14T10:21:12,java-monitor,4,8,8,10000,0,0,4115.402,80000,19439.17,396.034,98.126,1353.719,2398.268,1087598.481,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 16 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.1,0.06,0.03,92.0,43152,5696,0,1519,6,0,64,0,2026-05-14T10:21:12,java-monitor,16,1,1,10000,0,0,67.57,10000,147995.73,53.991,43.0,123.126,148.293,1605.47,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumer --N 16 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.1,0.07,0.02,95.0,41872,3785,0,1528,8,0,64,0,2026-05-14T10:21:12,java-monitor,16,1,1,10000,0,0,71.567,10000,139729.93,56.573,44.334,127.126,177.71,1622.179,1
